Date,my_state,Sentiment_score
2020-03-15,MS,0.07356143790849669
2020-03-15,MT,0.039654275092936814
2020-03-15,NC,0.09183684668989543
2020-03-15,ND,0.10352916666666667
2020-03-15,NE,0.08977902439024396
2020-03-15,NH,0.13215088757396454
2020-03-15,NJ,0.09411144278606962
2020-03-15,NM,0.11989748427672964
2020-03-15,NV,0.09144548238897385
2020-03-15,NY,0.06056752865902445
2020-03-15,OH,0.06873598834385629
2020-03-15,OK,0.03105249500998001
2020-03-15,OR,-0.011541766109785185
2020-03-15,PA,0.0607036311514573
2020-03-15,RI,0.05331437908496732
2020-03-15,SC,0.11537005870841487
2020-03-15,SD,0.12182608695652175
2020-03-15,TN,0.0628886210221794
2020-03-15,TX,0.05240630608780027
2020-03-15,UT,0.0732466926070039
2020-03-15,VA,0.04517968253968256
2020-03-15,VT,0.09791099476439795
2020-03-15,WA,0.05897316928550247
2020-03-15,WI,0.07922730496453896
2020-03-15,WV,0.03947515527950309
2020-03-15,WY,0.030189
2020-03-16,AK,0.08878011363636366
2020-03-16,AL,0.10623133802816886
2020-03-16,AR,0.11151546572934984
2020-03-16,AZ,0.07607432712215309
2020-03-16,CA,0.08994230835934723
2020-03-16,CO,0.11609317180616742
2020-03-16,CT,0.11015937859608742
2020-03-16,DE,0.048665244865718764
2020-03-16,FL,0.09164290343486692
2020-03-16,GA,0.1047236863379146
2020-03-16,HI,0.105889367816092
2020-03-16,IA,0.11455207612456743
2020-03-16,ID,0.058300307692307665
2020-03-16,IL,0.12101290055248623
2020-03-16,IN,0.047170770392749306
2020-03-16,KS,0.0969078669910787
2020-03-16,KY,0.06470520134228176
2020-03-16,LA,0.11268483184625937
2020-03-16,MA,0.13333768456375852
2020-03-16,MD,0.13397276286353488
2020-03-16,ME,0.07936950240770464
2020-03-16,MI,0.09660893831305088
2020-03-16,MN,0.11967713498622583
2020-03-16,MO,0.1097875928677563
2020-03-16,MS,0.122671772428884
2020-03-16,MT,0.1690227118644068
2020-03-16,NC,0.12935821550463225
2020-03-16,ND,0.14227245508982034
2020-03-16,NE,0.13271883116883107
2020-03-16,NH,0.09474008620689654
2020-03-16,NJ,0.1132027928626843
2020-03-16,NM,0.07407076271186439
2020-03-16,NV,0.06738233970753657
2020-03-16,NY,0.09445118914901508
2020-03-16,OH,0.09259673333333322
2020-03-16,OK,0.08147282398452599
2020-03-16,OR,0.038197279716144235
2020-03-16,PA,0.11146516666666623
2020-03-16,RI,0.08200043103448278
2020-03-16,SC,0.08519358490566042
2020-03-16,SD,0.07002341772151895
2020-03-16,TN,0.09141770308123255
2020-03-16,TX,0.09179558319039428
2020-03-16,UT,0.09765974025974021
2020-03-16,VA,0.10536730543605774
2020-03-16,VT,0.0972792307692308
2020-03-16,WA,0.0861494752623688
2020-03-16,WI,0.1267165075034109
2020-03-16,WV,0.0751804428044281
2020-03-16,WY,0.12277076923076928
2020-03-17,AK,0.09254324324324323
2020-03-17,AL,0.10885694779116475
2020-03-17,AR,0.0924862254025045
2020-03-17,AZ,0.08065966042154556
2020-03-17,CA,0.09072183593750031
2020-03-17,CO,0.09885474120082817
2020-03-17,CT,0.07120135841170316
2020-03-17,DE,0.061361481481481454
2020-03-17,FL,0.08084595671981741
2020-03-17,GA,0.10264160030337491
2020-03-17,HI,0.05994508196721311
2020-03-17,IA,0.1268777027027026
2020-03-17,ID,0.08336050000000006
2020-03-17,IL,0.08799643328929964
2020-03-17,IN,0.052374790719923285
2020-03-17,KS,0.08808380386329866
2020-03-17,KY,0.09721080422420803
2020-03-17,LA,0.08550929596719062
2020-03-17,MA,0.11265128978224453
2020-03-17,MD,0.11124413497589727
2020-03-17,ME,0.051214027149321315
2020-03-17,MI,0.09936270559210529
2020-03-17,MN,0.12166161117961334
2020-03-17,MO,0.13265146159075453
2020-03-17,MS,0.07128496868475993
2020-03-17,MT,0.12614088397790046
2020-03-17,NC,0.12951395759717318
2020-03-17,ND,0.14778571428571424
2020-03-17,NE,0.13458517555266558
2020-03-17,NH,0.12881649831649836
2020-03-17,NJ,0.12848593519882187
2020-03-17,NM,0.07270930232558138
2020-03-17,NV,0.06789101239669423
2020-03-17,NY,0.09219398496240583
2020-03-17,OH,0.09452164272329786
2020-03-17,OK,0.08431139471285323
2020-03-17,OR,0.07269022289766966
2020-03-17,PA,0.10609271432484198
2020-03-17,RI,0.10360968992248062
2020-03-17,SC,0.13235619524405506
2020-03-17,SD,0.09974334975369452
2020-03-17,TN,0.10053737480231958
2020-03-17,TX,0.08389415281597556
2020-03-17,UT,0.11918452115812919
2020-03-17,VA,0.0972005921539598
2020-03-17,VT,0.1235974074074075
2020-03-17,WA,0.08326727769737899
2020-03-17,WI,0.10747812692544687
2020-03-17,WV,0.11613192182410431
2020-03-17,WY,0.04829473684210527
2020-03-18,AK,0.07528780487804876
2020-03-18,AL,0.09923863453815272
2020-03-18,AR,0.06888393135725446
2020-03-18,AZ,0.051031864046733814
2020-03-18,CA,0.0700843571538821
2020-03-18,CO,0.10298709306779007
2020-03-18,CT,0.07135167785234897
2020-03-18,DE,0.04720667574931878
2020-03-18,FL,0.07196159433786514
2020-03-18,GA,0.09009511376352121
2020-03-18,HI,0.04316634050880627
2020-03-18,IA,0.08381516802906445
2020-03-18,ID,0.07376157760814259
2020-03-18,IL,0.06713220297029705
2020-03-18,IN,0.04697360878910926
2020-03-18,KS,0.11376021978021979
2020-03-18,KY,0.09979013417521718
2020-03-18,LA,0.056576205787781234
2020-03-18,MA,0.09333679948169742
2020-03-18,MD,0.08054552929085317
2020-03-18,ME,0.08021389728096681
2020-03-18,MI,0.0776206120943952
2020-03-18,MN,0.09331351351351365
2020-03-18,MO,0.06394845360824748
2020-03-18,MS,0.10488268839103865
2020-03-18,MT,0.0870111111111111
2020-03-18,NC,0.10614661087866112
2020-03-18,ND,0.06052163265306121
2020-03-18,NE,0.10873465473145766
2020-03-18,NH,0.14182749003984058
2020-03-18,NJ,0.08139789244186044
2020-03-18,NM,0.03926916426512967
2020-03-18,NV,0.06314450549450538
2020-03-18,NY,0.06968093760772093
2020-03-18,OH,0.08916218565662844
2020-03-18,OK,0.05231743542435418
2020-03-18,OR,0.047590163934426194
2020-03-18,PA,0.06753030973451342
2020-03-18,RI,0.117884962406015
2020-03-18,SC,0.10139124537607894
2020-03-18,SD,0.07080718232044199
2020-03-18,TN,0.09027175035194764
2020-03-18,TX,0.07220655994222427
2020-03-18,UT,0.06529721189591078
2020-03-18,VA,0.0824603852889665
2020-03-18,VT,0.10523201438848921
2020-03-18,WA,0.08029658572479757
2020-03-18,WI,0.08473726708074525
2020-03-18,WV,0.0732909803921568
2020-03-18,WY,0.07978881118881119
2020-03-19,AK,0.02754680851063827
2020-03-19,AL,0.09333375939849639
2020-03-19,AR,0.07406456908344715
2020-03-19,AZ,0.07277789837197832
2020-03-19,CA,0.07111230055120393
2020-03-19,CO,0.09376390788053261
2020-03-19,CT,0.11097873042044548
2020-03-19,DE,0.08560606060606059
2020-03-19,FL,0.06305858819639559
2020-03-19,GA,0.08555659303882208
2020-03-19,HI,0.05154952380952383
2020-03-19,IA,0.11040410480349346
2020-03-19,ID,0.03762399103139014
2020-03-19,IL,0.07007792928125715
2020-03-19,IN,0.057456806282722525
2020-03-19,KS,0.09961864801864792
2020-03-19,KY,0.08773017705927633
2020-03-19,LA,0.058531922196796336
2020-03-19,MA,0.08172947058823535
2020-03-19,MD,0.08902015065913363
2020-03-19,ME,0.07297275590551179
2020-03-19,MI,0.07418297180043384
2020-03-19,MN,0.1101442215438293
2020-03-19,MO,0.09614238733252133
2020-03-19,MS,0.08070363321799305
2020-03-19,MT,0.07923126760563383
2020-03-19,NC,0.12529323633503686
2020-03-19,ND,0.1259058577405858
2020-03-19,NE,0.1391057377049179
2020-03-19,NH,0.09479580419580419
2020-03-19,NJ,0.1175742682096665
2020-03-19,NM,0.06988378378378378
2020-03-19,NV,0.07009727427597957
2020-03-19,NY,0.0734178869469371
2020-03-19,OH,0.08129644970414196
2020-03-19,OK,0.038484452296819766
2020-03-19,OR,0.053952032913843005
2020-03-19,PA,0.07545780814983544
2020-03-19,RI,0.08374779116465864
2020-03-19,SC,0.08759744779582358
2020-03-19,SD,0.12194956896551726
2020-03-19,TN,0.09020463090325559
2020-03-19,TX,0.06954596827495044
2020-03-19,UT,0.09306559485530545
2020-03-19,VA,0.0806582879127927
2020-03-19,VT,0.056563924050632874
2020-03-19,WA,0.07491363258520373
2020-03-19,WI,0.09906070574162688
2020-03-19,WV,0.11788205128205134
2020-03-19,WY,0.07400913978494623
2020-03-20,AK,0.044055035971223
2020-03-20,AL,0.06666310395314783
2020-03-20,AR,0.10307688172043003
2020-03-20,AZ,0.06342315689981094
2020-03-20,CA,0.07184251210849252
2020-03-20,CO,0.10643476106194669
2020-03-20,CT,0.09825558419243977
2020-03-20,DE,0.07604937185929646
2020-03-20,FL,0.07285579834824499
2020-03-20,GA,0.08066483415233416
2020-03-20,HI,0.0486443507588533
2020-03-20,IA,0.08555004524886882
2020-03-20,ID,0.07760821596244134
2020-03-20,IL,0.07689307387862764
2020-03-20,IN,0.060734830575255784
2020-03-20,KS,0.12032642559109862
2020-03-20,KY,0.11307337482710932
2020-03-20,LA,0.07388018162393162
2020-03-20,MA,0.10227109017496647
2020-03-20,MD,0.10755415423945451
2020-03-20,ME,0.06063647214854113
2020-03-20,MI,0.08797479595168124
2020-03-20,MN,0.11296204379562055
2020-03-20,MO,0.08549485680888365
2020-03-20,MS,0.07879309153713292
2020-03-20,MT,0.10923027989821876
2020-03-20,NC,0.10763667059285434
2020-03-20,ND,0.12487276995305166
2020-03-20,NE,0.14893516949152538
2020-03-20,NH,0.1053328173374613
2020-03-20,NJ,0.11197365525672373
2020-03-20,NM,0.1069955922865014
2020-03-20,NV,0.03757957413249207
2020-03-20,NY,0.08842955812372515
2020-03-20,OH,0.06721845140032945
2020-03-20,OK,0.07034822202948812
2020-03-20,OR,0.056257789423534925
2020-03-20,PA,0.10263303145853195
2020-03-20,RI,0.12645441176470593
2020-03-20,SC,0.14236446644664466
2020-03-20,SD,0.11601948051948052
2020-03-20,TN,0.08045708069620267
2020-03-20,TX,0.08015340921066551
2020-03-20,UT,0.10387993079584766
2020-03-20,VA,0.08371337849280247
2020-03-20,VT,0.1132995305164319
2020-03-20,WA,0.08586784211828752
2020-03-20,WI,0.07911301154249738
2020-03-20,WV,0.11822955801104976
2020-03-20,WY,0.07396932515337429
2020-03-21,AK,0.03775547445255475
2020-03-21,AL,0.060720352035203505
2020-03-21,AR,0.09727720430107524
2020-03-21,AZ,0.024004605641911276
2020-03-21,CA,0.06478676000982565
2020-03-21,CO,0.07414693028095723
2020-03-21,CT,0.08013928994082845
2020-03-21,DE,0.04980771428571425
2020-03-21,FL,0.0459863930403747
2020-03-21,GA,0.054486643387167175
2020-03-21,HI,0.06709932203389837
2020-03-21,IA,0.047087482014388476
2020-03-21,ID,0.06279253246753248
2020-03-21,IL,0.07660276976341601
2020-03-21,IN,0.055503490028490046
2020-03-21,KS,0.07416408730158729
2020-03-21,KY,0.11339872340425516
2020-03-21,LA,0.08618366477272725
2020-03-21,MA,0.09647914860070944
2020-03-21,MD,0.10311202815099173
2020-03-21,ME,0.051052773375594274
2020-03-21,MI,0.0433483487450463
2020-03-21,MN,0.039274752475247365
2020-03-21,MO,0.07057376543209877
2020-03-21,MS,0.08922475728155337
2020-03-21,MT,0.10886951672862458
2020-03-21,NC,0.1039632070291049
2020-03-21,ND,0.05469692307692306
2020-03-21,NE,0.08385999999999993
2020-03-21,NH,0.10542028985507247
2020-03-21,NJ,0.07893602103418038
2020-03-21,NM,0.09010233463035026
2020-03-21,NV,0.02593590308370047
2020-03-21,NY,0.07043005366726252
2020-03-21,OH,0.07647230599485115
2020-03-21,OK,0.05613147914032868
2020-03-21,OR,0.0352023915461624
2020-03-21,PA,0.07038601376720911
2020-03-21,RI,0.13410301507537684
2020-03-21,SC,0.11414525993883794
2020-03-21,SD,0.03797340425531914
2020-03-21,TN,0.07186782065834257
2020-03-21,TX,0.07082436974789917
2020-03-21,UT,0.08363115015974437
2020-03-21,VA,0.061274393305439316
2020-03-21,VT,0.029081227436823124
2020-03-21,WA,0.0767113586559531
2020-03-21,WI,0.05368860465116264
2020-03-21,WV,0.13754377224199302
2020-03-21,WY,0.10841090909090907
2020-03-22,AK,0.08486799999999997
2020-03-22,AL,0.05891166448230667
2020-03-22,AR,0.1267235436893204
2020-03-22,AZ,0.04410374909877431
2020-03-22,CA,0.052607451564828635
2020-03-22,CO,0.05572750309023494
2020-03-22,CT,0.047951878612716756
2020-03-22,DE,0.06748618421052623
2020-03-22,FL,0.044326838966202854
2020-03-22,GA,0.07402571580063627
2020-03-22,HI,0.06043928571428578
2020-03-22,IA,0.10889566666666674
2020-03-22,ID,0.032776923076923106
2020-03-22,IL,0.04680382066276801
2020-03-22,IN,0.04833312535450928
2020-03-22,KS,0.05323392630241422
2020-03-22,KY,0.11630937500000002
2020-03-22,LA,0.07959699499165278
2020-03-22,MA,0.08686748201438858
2020-03-22,MD,0.08346532999164559
2020-03-22,ME,0.011831712062256805
2020-03-22,MI,0.07028224043715846
2020-03-22,MN,0.05876131805157586
2020-03-22,MO,0.08889556650246304
2020-03-22,MS,0.051758285714285715
2020-03-22,MT,0.10677457627118651
2020-03-22,NC,0.0958883652430044
2020-03-22,ND,0.13116999999999998
2020-03-22,NE,0.10122715517241374
2020-03-22,NH,0.004890647482014401
2020-03-22,NJ,0.12975655241935477
2020-03-22,NM,0.03922690355329947
2020-03-22,NV,0.06469000000000001
2020-03-22,NY,0.06638418485833719
2020-03-22,OH,0.05682764456981669
2020-03-22,OK,0.07949782923299557
2020-03-22,OR,0.0008848400556328254
2020-03-22,PA,0.07380785276073623
2020-03-22,RI,0.08535147928994086
2020-03-22,SC,0.06708054298642538
2020-03-22,SD,0.08889809523809523
2020-03-22,TN,0.10346654518950422
2020-03-22,TX,0.056330297269270385
2020-03-22,UT,0.05354944000000002
2020-03-22,VA,0.03947109174782164
2020-03-22,VT,0.08815051546391756
2020-03-22,WA,0.05680242785158044
2020-03-22,WI,0.06175195979899491
2020-03-22,WV,0.06666717948717958
2020-03-22,WY,-0.0042021739130434724
2020-03-23,AK,0.08227479338842972
2020-03-23,AL,0.09039484797297295
2020-03-23,AR,0.10594259259259259
2020-03-23,AZ,0.06860234933605693
2020-03-23,CA,0.08290111842105288
2020-03-23,CO,0.0815438611346316
2020-03-23,CT,0.08044405204460965
2020-03-23,DE,0.0673358006042297
2020-03-23,FL,0.07789623516320458
2020-03-23,GA,0.08632578767123296
2020-03-23,HI,0.09508080357142858
2020-03-23,IA,0.07446532416502946
2020-03-23,ID,0.057419647355163785
2020-03-23,IL,0.10035682291666657
2020-03-23,IN,0.05136182310469327
2020-03-23,KS,0.11055880758807582
2020-03-23,KY,0.10527585365853664
2020-03-23,LA,0.07308609143593035
2020-03-23,MA,0.09136842105263156
2020-03-23,MD,0.09079234449760762
2020-03-23,ME,0.057939875389408126
2020-03-23,MI,0.09100729709605361
2020-03-23,MN,0.10672511436413556
2020-03-23,MO,0.09424514824797846
2020-03-23,MS,0.07647655038759688
2020-03-23,MT,0.0886735384615385
2020-03-23,NC,0.09931510204081634
2020-03-23,ND,0.1635852040816327
2020-03-23,NE,0.09130645695364233
2020-03-23,NH,0.09195000000000007
2020-03-23,NJ,0.09797562457798777
2020-03-23,NM,0.05393465346534652
2020-03-23,NV,0.06422598499061918
2020-03-23,NY,0.08514714262586996
2020-03-23,OH,0.09816119685039365
2020-03-23,OK,0.10146425389755018
2020-03-23,OR,0.045997300275482135
2020-03-23,PA,0.10666804670912913
2020-03-23,RI,0.13123663793103452
2020-03-23,SC,0.11785504587155964
2020-03-23,SD,0.156537619047619
2020-03-23,TN,0.10589096238397669
2020-03-23,TX,0.07028579798751765
2020-03-23,UT,0.060447639484978465
2020-03-23,VA,0.0906903324287652
2020-03-23,VT,0.09232482269503547
2020-03-23,WA,0.06625041831792158
2020-03-23,WI,0.121001719745223
2020-03-23,WV,0.16714389312977085
2020-03-23,WY,0.12870719999999997
2020-03-24,AK,0.039878666666666666
2020-03-24,AL,0.06993705583756339
2020-03-24,AR,0.045397946287519815
2020-03-24,AZ,0.05424738859607074
2020-03-24,CA,0.07409169500909608
2020-03-24,CO,0.08536843598055112
2020-03-24,CT,0.10185962487660398
2020-03-24,DE,0.07333012552301246
2020-03-24,FL,0.06291319753509064
2020-03-24,GA,0.07416619902120725
2020-03-24,HI,0.003956640625000001
2020-03-24,IA,0.12693517110266167
2020-03-24,ID,0.055368407960198956
2020-03-24,IL,0.0883140410070077
2020-03-24,IN,0.047545341040462354
2020-03-24,KS,0.09851189236111103
2020-03-24,KY,0.12510162469536962
2020-03-24,LA,0.06440447074293214
2020-03-24,MA,0.08965060975609754
2020-03-24,MD,0.09238617183528224
2020-03-24,ME,0.05292495867768599
2020-03-24,MI,0.07875166408668748
2020-03-24,MN,0.10240754627432362
2020-03-24,MO,0.07845086705202303
2020-03-24,MS,0.05484612326043749
2020-03-24,MT,0.07079415041782726
2020-03-24,NC,0.10198140016570037
2020-03-24,ND,0.1387867841409692
2020-03-24,NE,0.12475988857938729
2020-03-24,NH,0.09336051660516609
2020-03-24,NJ,0.10302804154302692
2020-03-24,NM,0.020046556473829198
2020-03-24,NV,0.04823295154185018
2020-03-24,NY,0.06143778083447954
2020-03-24,OH,0.08042087393901286
2020-03-24,OK,0.09208764150943394
2020-03-24,OR,0.03826316059517683
2020-03-24,PA,0.08785841184387638
2020-03-24,RI,0.10104907749077487
2020-03-24,SC,0.1263281602002504
2020-03-24,SD,0.11614786729857829
2020-03-24,TN,0.0871123069257599
2020-03-24,TX,0.06764814640461353
2020-03-24,UT,0.08226060240963842
2020-03-24,VA,0.05875146771037184
2020-03-24,VT,0.04547685950413223
2020-03-24,WA,0.054409604519773974
2020-03-24,WI,0.10557760545905703
2020-03-24,WV,0.13676479289940824
2020-03-24,WY,0.08426515151515152
2020-03-25,AK,0.026380597014925365
2020-03-25,AL,0.05283928571428568
2020-03-25,AR,0.10383423271500847
2020-03-25,AZ,0.07282580961727203
2020-03-25,CA,0.07835135114503844
2020-03-25,CO,0.08401101629169891
2020-03-25,CT,0.11268113207547169
2020-03-25,DE,0.06624935622317603
2020-03-25,FL,0.08740219003885502
2020-03-25,GA,0.10394356193142049
2020-03-25,HI,-0.009954647435897428
2020-03-25,IA,0.0699500907441016
2020-03-25,ID,0.05512337349397588
2020-03-25,IL,0.08933413985642111
2020-03-25,IN,0.06119802899864074
2020-03-25,KS,0.11839912357581052
2020-03-25,KY,0.1377163547599674
2020-03-25,LA,0.06475392354124732
2020-03-25,MA,0.12320875039345264
2020-03-25,MD,0.10426914628057911
2020-03-25,ME,0.03666927899686522
2020-03-25,MI,0.08774201680672276
2020-03-25,MN,0.09459995383194866
2020-03-25,MO,0.06657251344086015
2020-03-25,MS,0.03161347248576852
2020-03-25,MT,0.13648779761904772
2020-03-25,NC,0.11812650655021849
2020-03-25,ND,0.06774391143911444
2020-03-25,NE,0.10360772357723581
2020-03-25,NH,0.12939515418502204
2020-03-25,NJ,0.10242150170648454
2020-03-25,NM,-0.01071677018633541
2020-03-25,NV,0.04579022185702547
2020-03-25,NY,0.08473595074364262
2020-03-25,OH,0.09951538990037792
2020-03-25,OK,0.0407479371316307
2020-03-25,OR,0.03208917929952958
2020-03-25,PA,0.09003644810193763
2020-03-25,RI,0.09386887966804981
2020-03-25,SC,0.11724603381014304
2020-03-25,SD,0.13567444444444454
2020-03-25,TN,0.06967147087857836
2020-03-25,TX,0.07805828832073014
2020-03-25,UT,0.11529951923076907
2020-03-25,VA,0.09477745664739877
2020-03-25,VT,0.10633694029850745
2020-03-25,WA,0.07825945907674886
2020-03-25,WI,0.08431309192200553
2020-03-25,WV,0.21882037617554864
2020-03-25,WY,0.08071284916201119
2020-03-26,AK,0.11229424460431647
2020-03-26,AL,0.040512771084337325
2020-03-26,AR,0.07354687975646881
2020-03-26,AZ,0.04409917153996093
2020-03-26,CA,0.06689996206373326
2020-03-26,CO,0.09193831217326387
2020-03-26,CT,0.06798287435456105
2020-03-26,DE,0.04140416047548295
2020-03-26,FL,0.06713119538334737
2020-03-26,GA,0.08127980412022978
2020-03-26,HI,0.015073840445269014
2020-03-26,IA,0.12315637254901964
2020-03-26,ID,0.04675853658536587
2020-03-26,IL,0.07938983759842515
2020-03-26,IN,0.03525672554347831
2020-03-26,KS,0.09347417162276968
2020-03-26,KY,0.09925370506236238
2020-03-26,LA,0.0530786717752234
2020-03-26,MA,0.10035357142857136
2020-03-26,MD,0.09541341807909605
2020-03-26,ME,0.04077826086956522
2020-03-26,MI,0.07428758765778413
2020-03-26,MN,0.10554314882032668
2020-03-26,MO,0.08884381578947376
2020-03-26,MS,0.05663663194444446
2020-03-26,MT,0.07120615384615388
2020-03-26,NC,0.10423064307293917
2020-03-26,ND,0.10202142857142858
2020-03-26,NE,0.10085926966292133
2020-03-26,NH,0.06841285714285715
2020-03-26,NJ,0.07913122807017543
2020-03-26,NM,0.06176261682242989
2020-03-26,NV,0.026993695271453646
2020-03-26,NY,0.07648897366846208
2020-03-26,OH,0.08694506132989062
2020-03-26,OK,0.07684824654622745
2020-03-26,OR,0.06250345717234257
2020-03-26,PA,0.06721585976627732
2020-03-26,RI,0.07562559999999997
2020-03-26,SC,0.09304185493460156
2020-03-26,SD,0.05966759776536311
2020-03-26,TN,0.0776961395348838
2020-03-26,TX,0.06244220920886424
2020-03-26,UT,0.1181669652855543
2020-03-26,VA,0.08090494983277609
2020-03-26,VT,0.05568641509433961
2020-03-26,WA,0.07252101742160258
2020-03-26,WI,0.08288019672131143
2020-03-26,WV,0.08212006920415225
2020-03-26,WY,0.11354748201438844
2020-03-27,AK,0.04758894009216591
2020-03-27,AL,0.07980816653322648
2020-03-27,AR,0.06287295918367349
2020-03-27,AZ,0.05126596032461665
2020-03-27,CA,0.0630547076605469
2020-03-27,CO,0.07994555122297085
2020-03-27,CT,0.08524971804511274
2020-03-27,DE,0.04181504539559017
2020-03-27,FL,0.053650644067796426
2020-03-27,GA,0.06505676202860876
2020-03-27,HI,0.03508149606299213
2020-03-27,IA,0.08577561669829208
2020-03-27,ID,0.03419883990719258
2020-03-27,IL,0.08080576102418206
2020-03-27,IN,0.05011836954183695
2020-03-27,KS,0.0957286683630195
2020-03-27,KY,0.11610841194968553
2020-03-27,LA,0.08467296457426976
2020-03-27,MA,0.09041517857142858
2020-03-27,MD,0.10194065196548412
2020-03-27,ME,0.024489881734559796
2020-03-27,MI,0.06270824611481127
2020-03-27,MN,0.09855727314181503
2020-03-27,MO,0.10054735772357726
2020-03-27,MS,0.12307916666666666
2020-03-27,MT,0.009634474327628357
2020-03-27,NC,0.1109041794984606
2020-03-27,ND,0.07684415584415588
2020-03-27,NE,0.04727022900763363
2020-03-27,NH,0.1367617187500001
2020-03-27,NJ,0.09794456733897199
2020-03-27,NM,0.06522885714285719
2020-03-27,NV,0.03733474347434744
2020-03-27,NY,0.0678450394417472
2020-03-27,OH,0.07694044047239071
2020-03-27,OK,0.07075453586497897
2020-03-27,OR,0.01711601708489045
2020-03-27,PA,0.0997808572949944
2020-03-27,RI,0.10040516605166055
2020-03-27,SC,0.10123012987013005
2020-03-27,SD,0.1027683333333333
2020-03-27,TN,0.08420286546867416
2020-03-27,TX,0.07596728250701582
2020-03-27,UT,0.09351385927505347
2020-03-27,VA,0.08684169562195972
2020-03-27,VT,0.11019444444444443
2020-03-27,WA,0.06222866959064301
2020-03-27,WI,0.06495340114431007
2020-03-27,WV,0.08002027972027971
2020-03-27,WY,0.12891466666666665
2020-03-28,AK,0.07527068965517249
2020-03-28,AL,0.05085405742821471
2020-03-28,AR,0.14720345572354218
2020-03-28,AZ,0.03689801849405553
2020-03-28,CA,0.04584314891929404
2020-03-28,CO,0.07618259493670887
2020-03-28,CT,0.07179804432855283
2020-03-28,DE,0.03916435185185193
2020-03-28,FL,0.04433382134521557
2020-03-28,GA,0.0722094827586207
2020-03-28,HI,0.022073752711496763
2020-03-28,IA,0.07412924961715157
2020-03-28,ID,0.050129260450160786
2020-03-28,IL,0.06347854569276125
2020-03-28,IN,0.02959745856353589
2020-03-28,KS,0.06566621787025696
2020-03-28,KY,0.08501554285714284
2020-03-28,LA,0.046289842381786385
2020-03-28,MA,0.0703026387625114
2020-03-28,MD,0.05385718349928878
2020-03-28,ME,0.06307421383647802
2020-03-28,MI,0.052747119518486686
2020-03-28,MN,0.0773271911663216
2020-03-28,MO,0.0709663594470045
2020-03-28,MS,0.05749352517985613
2020-03-28,MT,-0.02253708609271522
2020-03-28,NC,0.0736612044817926
2020-03-28,ND,0.1126169014084507
2020-03-28,NE,0.09996252873563222
2020-03-28,NH,0.11585466666666669
2020-03-28,NJ,0.09275018281535621
2020-03-28,NM,0.024209205020920513
2020-03-28,NV,0.05604695431472082
2020-03-28,NY,0.05093345535895877
2020-03-28,OH,0.0747027118644069
2020-03-28,OK,0.07696544502617798
2020-03-28,OR,0.02235050916496947
2020-03-28,PA,0.07691099071207438
2020-03-28,RI,-0.026543715846994515
2020-03-28,SC,0.019653921568627424
2020-03-28,SD,0.1011129629629629
2020-03-28,TN,0.06499036697247706
2020-03-28,TX,0.06627494484714783
2020-03-28,UT,0.08828200899550218
2020-03-28,VA,0.06436382198952863
2020-03-28,VT,0.10771104651162797
2020-03-28,WA,0.045655685131195486
2020-03-28,WI,0.07083203203203198
2020-03-28,WV,0.034182681564245816
2020-03-28,WY,0.06731188118811882
2020-03-29,AK,0.08683197969543148
2020-03-29,AL,0.005504878048780483
2020-03-29,AR,0.048469857433808564
2020-03-29,AZ,0.012741851106639859
2020-03-29,CA,0.022188752372390395
2020-03-29,CO,0.04393952062430319
2020-03-29,CT,0.026992931937172795
2020-03-29,DE,0.010399538461538462
2020-03-29,FL,0.0024255649091714923
2020-03-29,GA,0.019400088731144623
2020-03-29,HI,0.030994893617021235
2020-03-29,IA,0.0366830630630631
2020-03-29,ID,0.04513101045296167
2020-03-29,IL,0.049222600000000026
2020-03-29,IN,0.01917032803180913
2020-03-29,KS,0.040900503778337545
2020-03-29,KY,0.08514729166666676
2020-03-29,LA,0.025798573825503397
2020-03-29,MA,0.059216547406082246
2020-03-29,MD,0.018301450189155133
2020-03-29,ME,0.007963953488372085
2020-03-29,MI,0.03123707770270262
2020-03-29,MN,0.04311369450714817
2020-03-29,MO,0.03830451807228917
2020-03-29,MS,0.03370300300300299
2020-03-29,MT,-0.022319230769230765
2020-03-29,NC,0.030442809364548525
2020-03-29,ND,0.1462694214876033
2020-03-29,NE,0.057455698924731194
2020-03-29,NH,0.07678888888888888
2020-03-29,NJ,0.053436749769159665
2020-03-29,NM,0.0028703349282296607
2020-03-29,NV,-0.0005761723700887216
2020-03-29,NY,0.017889587313717963
2020-03-29,OH,0.03971326086956522
2020-03-29,OK,0.051545174825174844
2020-03-29,OR,0.0008160677966101794
2020-03-29,PA,0.01810833031510323
2020-03-29,RI,0.019030208333333336
2020-03-29,SC,0.0743115009746589
2020-03-29,SD,0.07837263157894737
2020-03-29,TN,0.039258906882591066
2020-03-29,TX,0.027595495640942862
2020-03-29,UT,0.07204206219312596
2020-03-29,VA,0.014944523688232323
2020-03-29,VT,0.050799038461538465
2020-03-29,WA,0.026273381911701636
2020-03-29,WI,0.020632560483870997
2020-03-29,WV,0.0207819383259912
2020-03-29,WY,0.0386641975308642
2020-03-30,AK,0.023023012552301287
2020-03-30,AL,0.0708162185602774
2020-03-30,AR,0.04211077943615259
2020-03-30,AZ,0.04927243975903609
2020-03-30,CA,0.06563497204100653
2020-03-30,CO,0.09054228769497423
2020-03-30,CT,0.08428818493150692
2020-03-30,DE,0.03679074550128539
